CFIHOS unique code,coding source code,CFIHOS code equivalent value,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30000854,POSC CAESAR,RDS913544,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1571,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000856,ISO 15926 part4,10391,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1572,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000856,ISO 14224:2016,VASP,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1573,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000857,ISO 15926 part4,10395,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1574,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000857,POSC CAESAR,RDS645794,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1575,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000857,ISO 14224:2016,VACH,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1576,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000858,ISO 14224:2016,IPFS,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1577,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000859,ISO 15926 part4,10400,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1578,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000859,POSC CAESAR,RDS5791353,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1579,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000859,ISO 14224:2016,VAPG,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1580,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000860,ISO 15926 part4,10402,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1581,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000860,POSC CAESAR,RDS421109,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1582,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000860,ISO 14224:2016,VAPG,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1583,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000861,ISO 15926 part4,10419,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1584,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000861,ISO 14224:2016,VASV,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1585,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000862,STEPLIB,130217,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1586,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000862,ISO 15926 part4,8023,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1587,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000862,ISO 14224:2016,PURE,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1588,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000862,POSC CAESAR,RDS420749,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1589,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000863,ISO 14224:2016,PR,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1590,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000863,ISO 14224:2016,PRRI,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1591,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000864,STEPLIB,130231,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1592,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000864,ISO 15926 part4,8046,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1593,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000864,ISO 14224:2016,PORO,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1594,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000864,POSC CAESAR,RDS420749,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1595,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000866,ISO 15926 part4,10482,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1596,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000866,POSC CAESAR,RDS873224,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1597,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000867,ISO 14224:2016,HES,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1598,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000867,ISO 14224:2016,SH,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1599,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000869,ISO 15926 part4,8850,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1600,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000869,POSC CAESAR,RDS283949,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1601,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000870,STEPLIB,251433,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1602,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000870,ISO 15926 part4,3451,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1603,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000870,POSC CAESAR,RDS963719,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1604,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000873,ISO 15926 part4,10522,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1605,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000873,POSC CAESAR,RDS610424,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1606,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000873,ISO 14224:2016,VACH,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1607,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000874,ISO 15926 part4,3590,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1608,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000874,POSC CAESAR,RDS876464,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1609,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000875,ISO 15926 part4,8884,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1610,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000875,POSC CAESAR,RDS431690821,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1611,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000876,ISO 15926 part4,10605,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1612,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000876,POSC CAESAR,RDS6327600,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1613,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000876,ISO 14224:2016,VACH,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1614,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000877,ISO 15926 part4,3146,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1615,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000877,ISO 14224:2016,PTOT,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1616,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000877,POSC CAESAR,RDS878309,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1617,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000878,ISO 15926 part4,7180,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1618,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000880,POSC CAESAR,RDS314774,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1619,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000881,ISO 15926 part4,8921,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1620,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000881,POSC CAESAR,RDS11525327,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1621,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000882,POSC CAESAR,RDS297494,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1622,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000883,POSC CAESAR,RDS467369,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1623,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000885,ISO 15926 part4,1813,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1624,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000885,POSC CAESAR,RDS444869,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1625,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000887,ISO 14224:2016,PI,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1626,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000887,POSC CAESAR,RDS1330900681,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1627,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000889,POSC CAESAR,RDS1295560811,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1628,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000890,ISO 14224:2016,ER,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1629,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000891,ISO 15926 part4,3744,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1630,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000891,POSC CAESAR,RDS440549,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1631,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000892,POSC CAESAR,RDS1280056841,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1632,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000894,ISO 15926 part4,3778,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1633,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000894,POSC CAESAR,RDS441134,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1634,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000895,ISO 15926 part4,4442,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1635,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000896,POSC CAESAR,RDS304244,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1636,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000897,ISO 15926 part4,4501,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1637,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000898,ISO 15926 part4,8659,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1638,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000901,POSC CAESAR,RDS306269,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1639,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000905,POSC CAESAR,RDS1289777110,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1640,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000908,ISO 15926 part4,7927,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1641,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000908,POSC CAESAR,RDS412306721,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1642,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000909,ISO 15926 part4,7255,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1643,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000912,ISO 15926 part4,4711,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1644,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000912,POSC CAESAR,RDS5761886,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1645,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000915,ISO 15926 part4,7727,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1646,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000915,POSC CAESAR,RDS380178235,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1647,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000916,ISO 14224:2016,ER,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1648,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000919,ISO 15926 part4,5339,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1649,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000919,POSC CAESAR,RDS5789846,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1650,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000921,ISO 14224:2016,ER,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1651,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000922,POSC CAESAR,RDS1300122521,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1652,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000923,ISO 15926 part4,3453,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE CFIHOS object equivalent mapping v2.0.csv,1653,source_reference_record,source_reference_record_unreviewed
