tag class CFIHOS unique code,tag class name,equipment class CFIHOS unique code,equipment class name,tag or equipment class relationship reason for mapping,data_origin,is_real,source_artifact_id,source_archive_member,source_row,annotation_origin,verification_status
CFIHOS-30000011,car,CFIHOS-30000011,car,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,90,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000730,cathodic protection system,CFIHOS-30000317,anode,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,91,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000012,cctv camera,CFIHOS-30000012,cctv camera,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,92,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000962,ceiling,CFIHOS-30000962,ceiling,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,93,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000963,cell,CFIHOS-30000963,cell,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,94,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000520,centrifugal compressor,CFIHOS-30000520,centrifugal compressor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,95,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000521,centrifugal pump,CFIHOS-30000521,centrifugal pump,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,96,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000522,centrifuge,CFIHOS-30000522,centrifuge,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,97,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000596,chain,CFIHOS-30000596,chain,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,98,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000563,chain conveyor,CFIHOS-30000563,chain conveyor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,99,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000013,chain hoist,CFIHOS-30000013,chain hoist,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,100,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000300,chamber,CFIHOS-30000300,chamber,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,101,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000636,check valve,CFIHOS-30000857,piston check valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,102,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000636,check valve,CFIHOS-30000873,swing check valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,103,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000636,check valve,CFIHOS-30000876,wafer check valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,104,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000706,chemical injection unit,CFIHOS-30000706,chemical injection unit,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,105,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000014,chimney,CFIHOS-30000014,chimney,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,106,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000811,choke control valve,CFIHOS-30000811,choke control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,107,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000812,choke valve,CFIHOS-30000812,choke valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,108,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000494,christmas tree,CFIHOS-30000494,christmas tree,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,109,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000323,circuit-breaker,CFIHOS-30000803,air circuit-breaker,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,110,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000323,circuit-breaker,CFIHOS-30000836,gas-blast circuit-breaker,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,111,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000323,circuit-breaker,CFIHOS-30000854,oil circuit-breaker,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,112,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000323,circuit-breaker,CFIHOS-30000874,vacuum circuit-breaker,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,113,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000964,cladding,CFIHOS-30000964,cladding,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,114,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000016,clamp,CFIHOS-30000016,clamp,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,115,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000017,cleaning machine,CFIHOS-30000017,cleaning machine,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,116,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000018,climbing net,CFIHOS-30000018,climbing net,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,117,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000324,clock,CFIHOS-30000324,clock,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,118,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000401,cloud point analyser,CFIHOS-30000401,cloud point analyser,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,119,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000523,clutch,CFIHOS-30000523,clutch,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,120,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000572,coalescer,CFIHOS-30000572,coalescer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,121,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000019,cold filter plugging point analyser,CFIHOS-30000019,cold filter plugging point analyser,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,122,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000741,cold storage unit,CFIHOS-30000741,cold storage unit,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,123,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000965,column,CFIHOS-30000965,column,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,124,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000613,compass,CFIHOS-30000613,compass,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,125,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000637,compensator,CFIHOS-30000637,compensator,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,126,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,compressor,CFIHOS-30000516,axial compressor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,127,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,compressor,CFIHOS-30000520,centrifugal compressor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,128,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,compressor,CFIHOS-30000551,reciprocating compressor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,129,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000524,compressor,CFIHOS-30000552,rotary compressor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,130,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000402,computer,CFIHOS-30000402,computer,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,131,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000021,concentration transmitter,CFIHOS-30000021,concentration transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,132,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000385,condenser,CFIHOS-30000385,condenser,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,133,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000403,conductivity cell,CFIHOS-30000403,conductivity cell,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,134,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000404,conductivity level transmitter,CFIHOS-30000404,conductivity level transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,135,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000325,conductivity transmitter,CFIHOS-30000325,conductivity transmitter,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,136,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000882,constant volume regulator,CFIHOS-30000882,constant volume regulator,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,137,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000326,contactor,CFIHOS-30000326,contactor,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,138,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000814,contactor column,CFIHOS-30000814,contactor column,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,139,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000939,container,CFIHOS-30000939,container,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,140,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000405,control box,CFIHOS-30000405,control box,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,141,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000022,control module,CFIHOS-30000022,control module,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,142,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000327,control panel,CFIHOS-30000327,control panel,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,143,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000806,ball control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,144,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000809,butterfly control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,145,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000811,choke control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,146,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000817,diaphragm control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,147,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000824,eccentric rotating disc control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,148,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000837,gate control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,149,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000839,globe control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,150,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000851,needle control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,151,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000859,plug control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,152,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000638,control valve,CFIHOS-30000865,slide control valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,153,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000666,controller,CFIHOS-30000434,hydraulic controller,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,154,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000666,controller,CFIHOS-30000444,pneumatic controller,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,155,source_reference_record,source_reference_record_unreviewed
CFIHOS-30000815,conventional relief valve,CFIHOS-30000815,conventional relief valve,,real,True,sha256:a69b98012d9e4a46495a3aed48eef8ce75a69d001eaa28b4c38cb0f3c921909d,CORE CFIHOS V2.0 CSV/CFIHOS CORE tag class equipment class relationship v2.0.csv,156,source_reference_record,source_reference_record_unreviewed
